Position X,Position Y,Position Z,Rotation X
-1.460402,0.7357206,-1.111124,79.06415
-1.460319,0.7357872,-1.110945,79.15375
-1.460287,0.736407,-1.111014,79.4127
-1.460375,0.7358985,-1.110805,79.51276
-1.459903,0.7359035,-1.110742,79.52478
-1.459866,0.7362716,-1.110423,79.46901
-1.459816,0.7359936,-1.110361,79.38681
-1.459769,0.7360773,-1.110253,79.39199
-1.45952,0.7360299,-1.11008,79.43042
-1.459678,0.7359946,-1.110108,79.4156
-1.459671,0.7355053,-1.10981,79.31236
-1.459575,0.7354364,-1.109845,79.3437
-1.459481,0.7352633,-1.109643,79.38634
-1.45984,0.735086,-1.109769,79.44296
-1.45983,0.7351532,-1.10959,79.37616
-1.459928,0.7351189,-1.109645,79.2074
-1.460257,0.7349942,-1.109583,79.12456
-1.460237,0.7343061,-1.109708,78.98487
-1.460337,0.7344048,-1.109612,78.98671
-1.460599,0.7343669,-1.109603,79.0424
-1.460741,0.7342362,-1.109695,79.06025
-1.460764,0.7341621,-1.109513,79.05714
-1.460953,0.73452,-1.109523,78.99078
-1.461154,0.7340994,-1.109368,78.9249
-1.460935,0.7337289,-1.10937,78.91026
-1.461313,0.7340577,-1.109402,78.84246
-1.461394,0.7337213,-1.109534,78.79308
-1.461828,0.7337196,-1.109541,78.71629
-1.461797,0.7333193,-1.109522,78.61655
-1.461805,0.7333293,-1.109607,78.54647
-1.461932,0.733511,-1.10941,78.5303
-1.461737,0.7330115,-1.109357,78.60944
-1.461751,0.7330043,-1.10934,78.73022
-1.461672,0.7330604,-1.10943,78.71137
-1.461932,0.733705,-1.1093,78.62334
-1.461757,0.7329228,-1.109308,78.55656
-1.461582,0.7329342,-1.109322,78.50842
-1.461565,0.7329123,-1.109333,78.53861
-1.461507,0.7334244,-1.109428,78.56478
-1.461634,0.7329049,-1.109068,78.56334
-1.461686,0.7327893,-1.109232,78.51595
-1.461755,0.7334156,-1.109183,78.50853
-1.461923,0.7328851,-1.10895,78.56355
-1.461966,0.732847,-1.108961,78.56291
-1.461986,0.7333641,-1.109199,78.46162
-1.461998,0.733444,-1.109174,78.45571
-1.462349,0.7329116,-1.109163,78.47044
-1.461984,0.7323823,-1.109206,78.43396
-1.462071,0.7331896,-1.109281,78.33781
-1.462446,0.7326994,-1.109183,78.32717
-1.462421,0.7326798,-1.109173,78.3961
-1.462407,0.7327101,-1.109168,78.41098
-1.461966,0.7330437,-1.109247,78.38001
-1.462167,0.7328448,-1.109198,78.37843
-1.461692,0.7327168,-1.10921,78.40134
-1.461926,0.7328713,-1.109091,78.41319
-1.462103,0.7327535,-1.109278,78.36926
-1.462065,0.7329333,-1.109097,78.3388
-1.461946,0.7329879,-1.109102,78.3219
-1.461917,0.7328026,-1.109123,78.34284
-1.461889,0.7326045,-1.109215,78.3689
-1.462063,0.7328987,-1.109142,78.35485
-1.462145,0.7328517,-1.109218,78.33377
-1.462387,0.7324049,-1.109383,78.33028
-1.462421,0.7323892,-1.109418,78.31039
-1.462255,0.7325757,-1.10926,78.24595
-1.462529,0.732234,-1.109151,78.24263
-1.46231,0.7320106,-1.109336,78.29551
-1.462289,0.7327209,-1.109285,78.31182
-1.462573,0.732347,-1.109237,78.30036
-1.462634,0.7323258,-1.109271,78.28569
-1.462415,0.731673,-1.109404,78.24895
-1.462508,0.7325768,-1.109441,78.26276
-1.462948,0.732235,-1.109444,78.25511
-1.462398,0.7321823,-1.10956,78.2298
-1.462946,0.7324986,-1.109486,78.1918
-1.463059,0.7325029,-1.109516,78.14817
-1.463505,0.7321153,-1.10949,78.12328
-1.463505,0.7321153,-1.10949,78.12328
-1.463419,0.7319188,-1.109597,78.1165
-1.463632,0.7321229,-1.109624,78.09507
-1.463561,0.7314162,-1.109574,78.06455
-1.463666,0.7316039,-1.109701,78.0633
-1.463685,0.7315624,-1.109729,78.0536
-1.463928,0.7322385,-1.109815,78.07999
-1.463804,0.7315598,-1.109478,78.07264
-1.463661,0.7315192,-1.109683,78.0361
-1.463847,0.7321179,-1.109791,78.0431
-1.463895,0.732125,-1.109842,78.04617
-1.463565,0.7316952,-1.109732,78.00944
-1.463567,0.731678,-1.109758,77.9586
-1.463729,0.7320578,-1.109708,77.95734
-1.463717,0.7316749,-1.109612,77.94857
-1.463776,0.7314961,-1.1097,77.95508
-1.463808,0.7314672,-1.109725,77.96784
-1.464025,0.7320282,-1.109864,77.94434
-1.464005,0.7315876,-1.109942,77.92698
-1.464137,0.7312648,-1.10981,77.92495
-1.46423,0.7317665,-1.109958,77.91225
-1.464524,0.731631,-1.109961,77.89632
-1.464482,0.7314384,-1.109973,77.85886
-1.464525,0.7314072,-1.10999,77.84659
-1.464626,0.7316759,-1.110005,77.82675
-1.464648,0.7313845,-1.109892,77.83467
-1.464463,0.7312944,-1.109926,77.7981
-1.464665,0.731302,-1.109977,77.77631
-1.464906,0.7312036,-1.110032,77.77068
-1.465131,0.7312491,-1.110029,77.76483
-1.464792,0.7314897,-1.110097,77.7118
-1.465207,0.7310789,-1.110139,77.69645
-1.465109,0.7308538,-1.110243,77.66899
-1.465158,0.7315681,-1.110092,77.67155
-1.465379,0.731087,-1.110063,77.66505
-1.465389,0.7310593,-1.110067,77.65182
-1.465245,0.7316246,-1.110263,77.68655
-1.465113,0.731607,-1.110198,77.69611
-1.465515,0.7308609,-1.11008,77.65914
-1.465172,0.7306526,-1.110235,77.63095
-1.465474,0.731873,-1.110148,77.60271
-1.465512,0.7319436,-1.11015,77.58707
-1.465006,0.7306964,-1.110203,77.55931
-1.46521,0.7307446,-1.11032,77.55216
-1.465608,0.7309561,-1.1102,77.55512
-1.46565,0.730938,-1.11022,77.55777
-1.465379,0.7302227,-1.110168,77.52988
-1.465485,0.7306209,-1.110185,77.50545
-1.465504,0.7305808,-1.110208,77.48636
-1.465743,0.7302234,-1.110167,77.49598
-1.465845,0.7305241,-1.11013,77.49134
-1.46575,0.7307444,-1.110236,77.4678
-1.466042,0.7307427,-1.110134,77.47237
-1.465705,0.7304471,-1.110025,77.49079
-1.465805,0.7307119,-1.110038,77.49877
-1.466086,0.730545,-1.110185,77.47634
-1.466062,0.730675,-1.110059,77.46001
-1.465852,0.7306175,-1.11001,77.42776
-1.46601,0.7306986,-1.109957,77.42507
-1.466083,0.7305243,-1.110161,77.43071
-1.466003,0.7302806,-1.110198,77.42096
-1.466133,0.7304046,-1.11013,77.41045
-1.466277,0.7302086,-1.110379,77.40532
-1.466264,0.7304711,-1.110257,77.39263
-1.466307,0.730171,-1.110221,77.37157
-1.466241,0.7302046,-1.110269,77.38248
-1.466247,0.7302899,-1.11028,77.38738
-1.466206,0.7301078,-1.110228,77.3828
-1.466187,0.72997,-1.110248,77.38697
-1.466241,0.7302244,-1.110206,77.36353
-1.466292,0.7300494,-1.110184,77.36471
-1.466332,0.7299623,-1.110182,77.34637
-1.466354,0.7299502,-1.110319,77.34566
-1.466391,0.7299805,-1.110235,77.35928
-1.466467,0.7301099,-1.110274,77.36435
-1.466505,0.7297626,-1.110338,77.35581
-1.466444,0.7300379,-1.110255,77.36994
-1.466779,0.729861,-1.110275,77.40053
-1.466828,0.7292645,-1.110222,77.392
-1.466774,0.7296402,-1.110354,77.37871
-1.466799,0.7296815,-1.110286,77.34382
-1.46713,0.729321,-1.110358,77.32628
-1.466953,0.7294428,-1.110374,77.3167
-1.466948,0.7294114,-1.110388,77.3187
-1.466888,0.7292724,-1.110289,77.327
-1.466915,0.7292469,-1.110308,77.34445
-1.466864,0.7293267,-1.110315,77.35625
-1.466967,0.7296312,-1.110291,77.38507
-1.466974,0.730005,-1.110463,77.37054
-1.466948,0.7303076,-1.110432,77.32278
-1.46663,0.7312536,-1.110373,77.38123
-1.466574,0.7327762,-1.11046,77.52326
-1.466999,0.7363861,-1.110412,77.49599
-1.467237,0.7385857,-1.110315,77.23761
-1.467421,0.7437925,-1.109972,76.45436
-1.467613,0.7475119,-1.109507,76.23551
-1.467323,0.754975,-1.107981,74.84377
-1.467183,0.758958,-1.107067,74.45628
-1.466949,0.767046,-1.104991,73.82152
-1.466572,0.771926,-1.103523,73.72974
-1.465465,0.7821029,-1.100275,73.46465
-1.465038,0.7883868,-1.098021,73.17627
-1.463837,0.80243,-1.092619,72.09825
-1.463131,0.8092571,-1.090488,71.4105
-1.462818,0.8260489,-1.084489,69.48094
-1.462382,0.8342816,-1.081259,68.37767
-1.460307,0.8520628,-1.073072,66.15272
-1.459165,0.8610868,-1.069059,65.02046
-1.456946,0.8804156,-1.060122,62.68442
-1.455908,0.8903786,-1.05531,61.52406
-1.455055,0.9007399,-1.050502,60.35582
-1.453613,0.9209965,-1.040479,58.39617
-1.453019,0.9307746,-1.035193,57.48289
-1.45179,0.9487591,-1.023868,55.80243
-1.451446,0.9583961,-1.01794,55.1487
-1.451809,0.9792249,-1.006596,53.9586
-1.452048,0.9883842,-1.000783,53.41962
-1.452508,1.00748,-0.98955,52.8955
-1.452998,1.016641,-0.9838056,52.62347
-1.454473,1.03578,-0.9721236,52.36491
-1.455168,1.04469,-0.966213,52.29599
-1.456411,1.061017,-0.9535598,52.32036
-1.457535,1.070463,-0.9473292,52.35564
-1.458745,1.078909,-0.9415593,52.39456
-1.461393,1.094188,-0.9303112,52.58281
-1.463725,1.109812,-0.9194644,52.74988
-1.466835,1.126189,-0.9093117,53.20737
-1.46855,1.133193,-0.9042972,53.51219
-1.471434,1.146678,-0.8945398,54.05801
-1.473179,1.153742,-0.8895416,54.31671
-1.475748,1.166682,-0.8810742,54.95881
-1.477466,1.171825,-0.876712,55.37291
-1.480643,1.183399,-0.8690132,56.30446
-1.482176,1.189315,-0.8653158,56.72811
-1.485276,1.198854,-0.8582959,57.83553
-1.486989,1.202994,-0.8545404,58.43198
-1.48911,1.211821,-0.8485242,59.55737
-1.490259,1.215427,-0.8456258,60.11471
-1.494085,1.22121,-0.8401072,61.33704
-1.495647,1.223796,-0.8377166,62.01256
-1.497853,1.22997,-0.8335537,63.39309
-1.499071,1.231646,-0.8309362,63.94487
-1.501555,1.234703,-0.8270545,64.7263
-1.501677,1.236654,-0.8251969,65.22831
-1.504019,1.238391,-0.8229386,66.44652
-1.505404,1.238168,-0.8213707,66.98465
-1.507744,1.238629,-0.8182184,67.76517
-1.508651,1.238804,-0.8171148,68.17419
-1.509449,1.238207,-0.8155516,69.01841
-1.510161,1.23806,-0.8145274,69.40569
-1.511446,1.237138,-0.8140391,69.9537
-1.51194,1.237092,-0.8134598,70.38871
-1.513628,1.237149,-0.8112084,70.94889
-1.514032,1.236241,-0.8107139,71.20083
-1.51441,1.234567,-0.8100702,71.74757
-1.515438,1.234336,-0.8093586,71.96091
-1.51647,1.233093,-0.8090765,72.39864
-1.51708,1.232346,-0.8089368,72.58157
-1.517907,1.230847,-0.8089131,72.92169
-1.518888,1.230628,-0.8081526,73.10696
-1.519239,1.229749,-0.80793,73.20866
-1.518852,1.228671,-0.8082164,73.23301
-1.519071,1.228286,-0.8082781,73.30608
-1.519557,1.227392,-0.8086197,73.29564
-1.519363,1.227258,-0.8088783,73.24043
-1.519033,1.227125,-0.8093206,73.02185
-1.519507,1.226871,-0.8093148,72.78905
-1.518436,1.225922,-0.8106298,72.28384
-1.517734,1.225821,-0.8114332,71.87051
-1.517392,1.225581,-0.8129978,70.98513
-1.516891,1.225518,-0.8141148,70.42123
-1.515206,1.22519,-0.817104,69.24612
-1.514302,1.225143,-0.8189386,68.41463
-1.513378,1.224355,-0.8226109,66.95325
-1.512645,1.223781,-0.8248903,66.23798
-1.510317,1.223548,-0.8303092,64.68691
-1.509536,1.2233,-0.8328128,63.89612
-1.507362,1.222143,-0.8391221,62.22957
-1.506082,1.22127,-0.8427476,61.43073
-1.503393,1.21966,-0.8496892,59.74998
-1.501574,1.218992,-0.8536828,58.83598
-1.498803,1.215882,-0.8619194,57.16093
-1.497099,1.214352,-0.866533,56.3961
-1.494038,1.210288,-0.8754644,55.01215
-1.492663,1.207944,-0.8799752,54.25742
-1.489017,1.203248,-0.889463,52.58615
-1.487382,1.200416,-0.8943805,51.78944
-1.484027,1.194976,-0.9046152,50.37645
-1.482894,1.192143,-0.9094383,49.69016
-1.480003,1.18531,-0.9203206,48.50586
-1.478074,1.181589,-0.9260424,47.98529
-1.474915,1.173567,-0.9367759,46.96838
-1.473613,1.170003,-0.9422498,46.49921
-1.470884,1.161857,-0.9531983,45.56096
-1.469143,1.157248,-0.9588415,45.054
-1.465783,1.146736,-0.9692833,44.21878
-1.464676,1.142046,-0.9749488,43.9998
-1.461746,1.132258,-0.984551,43.63759
-1.460031,1.124972,-0.9896384,43.58199
-1.457012,1.113551,-0.9999557,43.7023
-1.455852,1.107814,-1.00469,43.83762
-1.453011,1.093899,-1.01342,44.22539
-1.451684,1.087098,-1.017769,44.53984
-1.448893,1.074599,-1.026644,45.54449
-1.447684,1.06788,-1.030757,46.18088
-1.445611,1.054047,-1.038517,47.5968
-1.444632,1.046925,-1.042024,48.43338
-1.442475,1.033995,-1.048961,50.20235
-1.441304,1.026473,-1.052096,51.12416
-1.439923,1.01188,-1.058182,52.92403
-1.439095,1.005396,-1.061418,53.84245
-1.437349,0.9926199,-1.066671,55.72694
-1.436908,0.9854597,-1.069026,56.70538
-1.435681,0.9716399,-1.073789,58.68791
-1.435307,0.9657469,-1.076341,59.67349
-1.434612,0.9525491,-1.080692,61.80798
-1.434632,0.9461931,-1.082577,62.94634
-1.434164,0.9326261,-1.086633,65.0989
-1.433777,0.9270837,-1.088668,65.99248
-1.433054,0.9143339,-1.091507,67.62379
-1.432858,0.9082605,-1.092939,68.30318
-1.432823,0.895996,-1.095732,69.75214
-1.433166,0.8898526,-1.097173,70.51203
-1.434209,0.8786796,-1.100753,71.85389
-1.434847,0.8733287,-1.102477,72.55918
-1.435686,0.8682177,-1.104392,73.23546
-1.437212,0.8575526,-1.107237,74.38654
-1.437212,0.8575526,-1.107237,74.38654
-1.439035,0.8426292,-1.110496,75.98576
-1.439416,0.8334186,-1.112515,76.92423
-1.440994,0.8255914,-1.114073,77.78147
-1.441716,0.8213153,-1.114562,78.18177
-1.442821,0.8129357,-1.115578,78.93214
-1.443195,0.8091316,-1.115783,79.29439
-1.444013,0.8019419,-1.116524,79.98495
-1.444534,0.7987093,-1.116791,80.26799
-1.446262,0.7922211,-1.117177,80.64657
-1.446829,0.7879707,-1.117246,80.70152
-1.447925,0.7819667,-1.117447,80.90512
-1.448351,0.778821,-1.117139,81.18811
-1.44841,0.7729014,-1.116747,82.01251
-1.448802,0.7707293,-1.116698,82.32497
-1.449587,0.7667978,-1.116893,82.34186
-1.450149,0.7647192,-1.117084,81.9026
-1.451635,0.7602438,-1.11692,81.199
-1.452118,0.7582384,-1.116944,81.02154
-1.45253,0.7558688,-1.116617,81.21741
-1.452797,0.7544278,-1.116636,81.42332
-1.453133,0.7516936,-1.116108,81.84881
-1.453431,0.7511587,-1.116399,82.03493
-1.454565,0.7497913,-1.116282,81.9052
-1.455256,0.7490603,-1.116654,81.76036
-1.455426,0.7477689,-1.11668,81.37058
-1.4558,0.7472888,-1.116776,81.23922
-1.456237,0.7460808,-1.116729,81.10046
-1.45723,0.7453363,-1.116711,81.17486
-1.457266,0.7459569,-1.11643,81.38121
-1.457648,0.7449634,-1.116184,81.42825
-1.457422,0.7441638,-1.116413,81.34642
-1.457548,0.7438354,-1.116418,81.26665
-1.458237,0.7442989,-1.116531,81.1108
-1.458731,0.74382,-1.116558,81.07745
-1.458762,0.7435496,-1.116851,80.99946
-1.458798,0.742949,-1.116699,80.9643
-1.459088,0.7421749,-1.117024,80.92126
-1.45943,0.7423329,-1.117102,80.86757
-1.459615,0.7420509,-1.117166,80.82183
-1.46015,0.7412703,-1.117175,80.75204
-1.460239,0.7407813,-1.117143,80.7373
-1.460418,0.7405534,-1.117035,80.63414
-1.460617,0.7403455,-1.117027,80.56785
-1.461017,0.739641,-1.11701,80.39825
-1.461266,0.7394781,-1.117028,80.31686
-1.461748,0.7398829,-1.11725,80.20692
-1.462264,0.7396374,-1.117183,80.12247
-1.46267,0.7385578,-1.117324,79.96001
-1.46309,0.7385554,-1.117158,79.87711
-1.463377,0.7386007,-1.117306,79.74571
-1.463537,0.7384396,-1.117281,79.71616
-1.463711,0.7376142,-1.117395,79.61388
-1.463695,0.7380817,-1.117419,79.57764
-1.464171,0.7376709,-1.117262,79.53777
-1.464267,0.7375462,-1.117232,79.47745
-1.464023,0.7370296,-1.117208,79.45815
-1.464069,0.7369103,-1.117202,79.44413
-1.464235,0.7365613,-1.117128,79.36725
-1.464311,0.7364635,-1.117129,79.34435
-1.464476,0.7362347,-1.117152,79.30145
-1.464579,0.7361057,-1.117186,79.26963
-1.465253,0.7364793,-1.116948,79.20379
-1.465418,0.736371,-1.116988,79.165
-1.465383,0.7355239,-1.117212,79.0759
-1.465103,0.736752,-1.117473,79.04745
-1.465743,0.7364872,-1.117249,78.97398
-1.465572,0.7355938,-1.117378,78.90873
-1.46575,0.7365179,-1.117502,78.81914
-1.465994,0.736599,-1.117491,78.76965
-1.466037,0.7354627,-1.117553,78.73334
-1.466088,0.7353766,-1.117572,78.71821
-1.466111,0.7360532,-1.117647,78.68345
-1.466649,0.7361233,-1.117533,78.66292
-1.466553,0.7353954,-1.117589,78.61422
-1.466532,0.7358854,-1.117692,78.58562
-1.467209,0.7361472,-1.117823,78.51315
-1.467422,0.7361705,-1.117885,78.42527
-1.467471,0.7355373,-1.117921,78.2217
-1.467545,0.7357986,-1.117959,78.14045
-1.468156,0.7358389,-1.118079,78.01648
-1.468302,0.73581,-1.118122,77.98067
-1.468279,0.7355957,-1.118193,77.92496
-1.468363,0.7355464,-1.118234,77.89033
-1.468644,0.7354097,-1.118356,77.84378
-1.468584,0.7357185,-1.118277,77.8079
-1.468826,0.7352159,-1.11829,77.77499
-1.468797,0.7351346,-1.118323,77.76009
-1.469112,0.7353215,-1.118282,77.74491
-1.468659,0.735589,-1.118329,77.6963
-1.469136,0.735024,-1.11822,77.67857
-1.46916,0.7350433,-1.118376,77.65938
-1.469363,0.735373,-1.118352,77.60678
-1.469899,0.7348473,-1.118526,77.49936
-1.470137,0.7347665,-1.118572,77.44778
-1.470889,0.7345815,-1.118647,77.29201
-1.470792,0.7349138,-1.118735,77.21556
-1.471495,0.7344499,-1.118824,77.0652
-1.472242,0.7338901,-1.118759,76.91123
-1.471879,0.7343705,-1.119029,76.85593
-1.471977,0.7343137,-1.119037,76.83815
-1.47158,0.7329814,-1.119066,76.82721
-1.471547,0.7328484,-1.119034,76.82652
-1.47185,0.7338707,-1.119003,76.82886
-1.472588,0.7338865,-1.118842,76.82693
-1.472578,0.7332072,-1.11877,76.76395
-1.472653,0.7331688,-1.11877,76.75658
-1.472844,0.7330823,-1.118831,76.7383
-1.472963,0.7331212,-1.118763,76.71178
-1.472947,0.7326119,-1.118716,76.67828
-1.473018,0.7325156,-1.118735,76.68279
-1.473425,0.7327807,-1.118905,76.65153
-1.473582,0.7323647,-1.118881,76.64426
-1.473442,0.7326682,-1.119018,76.6507
-1.473456,0.7325606,-1.119022,76.63273
-1.473869,0.7334824,-1.118796,76.63184
-1.473961,0.7334516,-1.118815,76.6149
-1.473803,0.7326732,-1.119025,76.56654
-1.474102,0.7339063,-1.119124,76.54751
-1.474175,0.7335575,-1.118951,76.53758
-1.473841,0.7324147,-1.118881,76.51543
-1.473732,0.7330225,-1.118942,76.54026
-1.473718,0.733037,-1.118898,76.51434
-1.474009,0.7330003,-1.118761,76.48372
-1.473673,0.7321956,-1.118862,76.46281
-1.473699,0.7328393,-1.118952,76.44238
-1.474114,0.7328227,-1.118738,76.46442
-1.473932,0.7319684,-1.118735,76.45062
-1.473935,0.7318885,-1.118713,76.45206
-1.474022,0.7322185,-1.118833,76.42661
-1.474376,0.7322676,-1.118785,76.45985
-1.474319,0.7319531,-1.11874,76.47697
-1.474231,0.7320435,-1.118822,76.47404
-1.474448,0.7319982,-1.118798,76.42684
-1.474474,0.7319677,-1.118799,76.41727
-1.474508,0.732156,-1.118647,76.41975
-1.474693,0.7316246,-1.118548,76.38763
-1.474835,0.7317002,-1.118634,76.36612
-1.474632,0.7317932,-1.118582,76.41389
-1.474632,0.7317932,-1.118582,76.41389
-1.474721,0.7312219,-1.118764,76.40701
-1.474819,0.7322056,-1.11875,76.37612
-1.474748,0.7321019,-1.11867,76.35062
-1.474937,0.7312098,-1.118518,76.31155
-1.474749,0.7309885,-1.118568,76.30192
-1.474817,0.7319484,-1.118559,76.33868
-1.474815,0.7316787,-1.118687,76.32567
-1.4749,0.7308686,-1.118724,76.32191
-1.474884,0.7310703,-1.118581,76.31361
-1.474528,0.7313828,-1.118706,76.30016
-1.474901,0.7310936,-1.118576,76.29757
-1.474538,0.7305574,-1.118722,76.30074
-1.4748,0.7314286,-1.118562,76.31004
-1.475173,0.7310469,-1.118635,76.32585
-1.475147,0.7310247,-1.118556,76.31637
-1.4749,0.7306135,-1.118507,76.32764
-1.4749,0.7311387,-1.118598,76.32623
-1.475182,0.7309668,-1.118687,76.27982
-1.475145,0.730484,-1.118664,76.27847
-1.475077,0.7307224,-1.118823,76.29365
-1.475077,0.7307224,-1.118823,76.29365
-1.475245,0.730859,-1.118642,76.30128
-1.474944,0.7301912,-1.118563,76.27906
-1.474845,0.7303672,-1.118549,76.26864
-1.475181,0.7307649,-1.118735,76.2925
-1.475132,0.7304504,-1.118752,76.27854
-1.475154,0.7304125,-1.118783,76.28072
-1.474931,0.7304275,-1.118705,76.26939
-1.475127,0.7308662,-1.118718,76.30836
-1.475052,0.7304778,-1.11853,76.30611
-1.474991,0.7304833,-1.118531,76.29774
-1.475085,0.7311373,-1.118632,76.29006
-1.475086,0.7311797,-1.118649,76.29139
-1.475031,0.7304883,-1.118635,76.32154
-1.47471,0.730303,-1.118539,76.34457
-1.474869,0.7309341,-1.118601,76.40534
-1.474886,0.7308488,-1.118485,76.44202
-1.474762,0.7314479,-1.118443,76.49947
-1.474689,0.7318847,-1.118405,76.55898
-1.474707,0.7340002,-1.11852,76.85925
-1.474636,0.7349865,-1.118186,76.97482
-1.47426,0.7387896,-1.118083,77.02972
-1.474548,0.7419424,-1.117574,76.87193
-1.47416,0.7474123,-1.116492,76.33203
-1.474127,0.7511021,-1.115931,75.89453
-1.473226,0.7598468,-1.113805,74.87526
-1.473184,0.7638497,-1.112542,74.39677
-1.472014,0.772693,-1.109776,73.55364
-1.471567,0.7780701,-1.107965,73.43126
-1.47041,0.7890692,-1.103137,73.10705
-1.46957,0.7949592,-1.10039,72.91453
-1.46736,0.8086072,-1.093836,72.50353
-1.466321,0.816771,-1.090381,71.93048
-1.465129,0.8329313,-1.082355,70.15457
-1.464164,0.8414083,-1.078158,69.17979
-1.462244,0.8593838,-1.068925,67.32474
-1.461123,0.8684505,-1.063738,66.39043
-1.45908,0.8877059,-1.052941,64.45865
-1.458525,0.8970511,-1.047278,63.55345
-1.457557,0.9172472,-1.035936,61.78051
-1.457317,0.9266329,-1.030232,60.89126
-1.457119,0.94609,-1.019151,59.19055
-1.457167,0.9562213,-1.013729,58.44687
-1.457016,0.9664292,-1.008032,57.72047
-1.45816,0.9852562,-0.9964681,56.51112
-1.459117,0.99494,-0.9908737,55.95155
-1.460964,1.013906,-0.9796139,55.25008
-1.462892,1.030837,-0.9686168,54.66017
-1.463578,1.039753,-0.9633264,54.34641
-1.465681,1.056064,-0.9527917,53.90497
-1.466799,1.063669,-0.9476294,53.82403
-1.469721,1.077765,-0.9374161,53.76894
-1.471378,1.084805,-0.9322454,53.92606
-1.473846,1.098658,-0.9228012,54.24403
-1.475202,1.104991,-0.9181589,54.48445
-1.477679,1.11686,-0.9087217,54.90933
-1.479313,1.12232,-0.9042258,55.17076
-1.482433,1.13397,-0.8954186,55.76328
-1.484092,1.138127,-0.890798,56.20499
-1.486993,1.147566,-0.8825254,56.96825
-1.488347,1.151736,-0.8788946,57.51518
-1.491613,1.160724,-0.8708737,58.46495
-1.493941,1.163673,-0.8669858,59.00668
-1.496817,1.171019,-0.8603266,59.8545
-1.498326,1.174775,-0.8573165,60.34318
-1.501611,1.181365,-0.8503864,61.31305
-1.503192,1.18399,-0.8475447,61.79463
-1.506273,1.189597,-0.8418213,62.76772
-1.507962,1.192033,-0.8394362,63.24234
-1.510855,1.195754,-0.8344024,64.29877
-1.512011,1.198128,-0.8319503,64.84705
-1.514391,1.201841,-0.827539,65.77788
-1.516842,1.204684,-0.8238181,66.71083
-1.517833,1.205908,-0.8219292,67.16694
-1.518548,1.207215,-0.8199764,67.66103
-1.520222,1.208786,-0.8170269,68.35247
-1.521025,1.209453,-0.8152006,68.79703
-1.522573,1.210063,-0.8127899,69.69049
-1.523054,1.210336,-0.8117203,70.0183
-1.523628,1.210265,-0.809908,70.58665
-1.52439,1.210099,-0.8090422,70.84396
-1.525231,1.209558,-0.8077469,71.35255
-1.525627,1.209506,-0.8073862,71.57926
-1.526664,1.208314,-0.8058541,71.90991
-1.526966,1.207789,-0.8053096,72.11517
-1.52701,1.207037,-0.8047039,72.42876
-1.5272,1.206674,-0.8043513,72.58812
-1.528049,1.205646,-0.8031668,72.92733
-1.527626,1.20534,-0.8030419,73.0352
-1.527159,1.204839,-0.8023147,73.08983
-1.52764,1.204221,-0.8017777,73.12985
-1.527546,1.204044,-0.8016807,73.0941
-1.527159,1.203866,-0.8021618,73.06033
-1.526869,1.204563,-0.8022969,72.80309
